truncated;mentions_id;radicalism;message;hastags;favorite_count;sentiment;in_reply_to_name;source;in_reply_to_user_id;lastaccess;type;media_url;link;rt_count;language;created;created_at_utc;mentions;crawler;in_reply_to_status;id;media.url;media.path;media.type;user.lang;user.created_at;user.utc_offset;user.verified;user.name;user.friends_count;user.url;user.description;user.location;user.time_zone;user.followers_count;user.profile_img;user.id_str;user.statuses_count;user.favourites_count;user.geo_enabled;user.listed_count;user.id;user.screen_name;retweeted_status.user_id;retweeted_status.name;retweeted_status.RT_count;retweeted_status.tweet_id;retweeted_status.profile_img;retweeted_status.message;retweeted_status.screen_name;place.bounding_box.type;place.bounding_box.coordinates;place.name;place.full_name;place.url;place.country;place.country_code;place.province_id;place.id;place.place_type;place.province_name;geo.coordinate.lat;geo.coordinate.lon;coordinate.lat;coordinate.lon
False;[];['lainnya'];sch! guys ada rekomendasi kampus swasta yg ga terlalu mahal ga di jateng dan jogja ??;[];2;neutral;;Up progress itu baik 👌;;2022-02-19T16:21:32.085126;tweet;;https://twitter.com/i/web/status/1493186797144195072;0;Indonesian;2022-02-14T18:34:09+07:00;2022-02-14T11:34:09+00:00;[];search;;1493186797144195072;[];[];[];;Sun Mar 29 04:05:14 +0000 2020;;False;MAU CURHAT? CEK PINNED‼️;12951;https://t.co/9piPRiKRPk;🤖 🇮🇩 Indonesian Students Community • See our product at https://t.co/6qn4BsVqqJ • Create your schfess profile at https://t.co/WAmm6XU0i7 • @SatpamSch;RULES 👉;;227865;http://pbs.twimg.com/profile_images/1427937553001291783/cnSFLh6x_normal.jpg;1244113314398875649;437766;2171;False;2091;1244113314398875649;subschfess;;;;;;;;;;;;;;;;;;;;;;
False;['62327666'];['lainnya'];"RT @YogyakartaCity: Jalan-jalan di Pedestrian Sudirman,  Tugu Jogja ke Jembatan Gondolayu.
Video ➡️ https://t.co/nniGZDtn50 https://t.co/0z…";[];0;positive;;Twitter for Android;;2022-02-19T15:55:27.649549;RT;;https://twitter.com/i/web/status/1495064474298073090;0;Indonesian;2022-02-19T22:55:22+07:00;2022-02-19T15:55:22+00:00;['YogyakartaCity'];account;;1495064474298073090;[];[];[];;Tue Sep 10 11:43:54 +0000 2013;;False;Kikuuuuk;137;;Prajurit Malioboro yang bakul mbako, tapi suka batu;Yogyakarta,Indonesia;;156;http://pbs.twimg.com/profile_images/1367811542180241409/GdJ-xZvi_normal.jpg;1851255740;735;65;False;0;1851255740;Oscarinoahmad;62327666;JOGJA / YOGYAKARTA;1.0;1494999587333210113;http://pbs.twimg.com/profile_images/1221721013420879872/ADNao9Ot_normal.jpg;"Jalan-jalan di Pedestrian Sudirman,  Tugu Jogja ke Jembatan Gondolayu.
Video ➡️ https://t.co/nniGZDtn50 https://t.co/0zOXp4dWFx";YogyakartaCity;;;;;;;;;;;;;;;
False;[];['no'];Yg alasannya karena Jogja pasti bukan orang Jogja akwkwk, Cok Malioboro ramene ko ngono opo apike tooo, bingung aku. ,panas lek https://t.co/YzmjEwlsTu;[];1;neutral;;Twitter Web App;;2022-02-19T18:50:08.998155;tweet;;https://twitter.com/i/web/status/1494631492718559233;0;Indonesian;2022-02-18T18:14:51+07:00;2022-02-18T11:14:51+00:00;[];search;;1494631492718559233;[];[];[];;Wed Apr 14 09:34:25 +0000 2021;;False;Dear Ma'24;283;https://t.co/OkPR0Ih3mJ;"A man who are claiming as :
Self-claimed long life learner 
Computer Science Student";Universitas Gadjah Mada;;315;http://pbs.twimg.com/profile_images/1483451150510993413/1AoSXCDn_normal.jpg;1382265897616744449;4431;140;False;1;1382265897616744449;KrisnaB91907857;;;;;;;;;;;;;;;;;;;;;;
False;['1464100719686991873'];['lainnya'];"@soen_cak Thailand tu parah sex nya. bisa diliat di yutup prostitusi sex bebas dijajakan dijalan2, apa iya bisa jumpa pemandangan bgitu di jogja?
Kliatan tabiat jeleknya, cuma gara2 ga diterima kampus jogja mulutnya langsung jahat
Trus ko maksa bgt bs kuliah dsana kl jogja rusak?
Munapik!!";[];0;negative;soen_cak;Twitter for Android;1464100719686991873;2022-02-19T16:21:07.418118;mention;;https://twitter.com/i/web/status/1493605744570413059;0;Indonesian;2022-02-15T22:18:54+07:00;2022-02-15T15:18:54+00:00;['soen_cak'];search;1493371627656323075;1493605744570413059;[];[];[];;Mon Sep 25 12:16:52 +0000 2017;;False;ToMmoY kly;103;;;;;57;http://pbs.twimg.com/profile_images/912291645562920961/r-55P1Hx_normal.jpg;912289797263126531;5098;3169;False;0;912289797263126531;KlyTommoy;;;;;;;;;;;;;;;;;;;;;;
False;['1322873096798236673'];['lainnya'];@inisialwai Kalo di Solo kamu bisa ke pusatnya langsung. Kalo di Jogja ada di deket malioboro belakang rs pku;[];0;positive;inisialwai;Twitter for Android;1322873096798236673;2022-02-19T18:51:22.638369;mention;;https://twitter.com/i/web/status/1494323613947686923;0;Indonesian;2022-02-17T21:51:27+07:00;2022-02-17T14:51:27+00:00;['inisialwai'];search;1494321048606572553;1494323613947686923;[];[];[];;Thu Apr 16 15:56:09 +0000 2020;;False;This too shall pass.;770;https://t.co/nysr75XNaQ;The greatest gift we can give someone is time. It is a portion of our life which we can never get back.;Yogyakarta, Indonesia;;924;http://pbs.twimg.com/profile_images/1492819463049121800/s4d8JNMs_normal.jpg;1250815085678747648;23929;2697;True;0;1250815085678747648;bukankale_;;;;;;;;;;;;;;;;;;;;;;
False;[];['no'];Malu banget gue, napa jadi malioboro jogja🙏😭;[];0;neutral;;Twitter for Android;;2022-02-19T18:47:16.583913;tweet;;https://twitter.com/i/web/status/1495000619027144706;0;Indonesian;2022-02-19T18:41:38+07:00;2022-02-19T11:41:38+00:00;[];search;;1495000619027144706;[];[];[];;Sun Nov 06 11:55:45 +0000 2011;;False;Na' ✨𝘀𝘁𝗮𝗿𝗹𝗶𝗴𝗵𝘁✨;1651;;multifandom♥️;Jawa Timur, Indonesia;;412;http://pbs.twimg.com/profile_images/1487109655687876610/zjTJEzfk_normal.jpg;406209471;16894;21046;True;3;406209471;taeilluvbby;;;;;;;;;;;;;;;;;;;;;;
False;[];['no'];"Warga jogja.. 
Info dong.. 
Malioboro ppkm,mboten?

Suwun 🙏";[];1;positive;;Twitter Web App;;2022-02-19T18:48:27.519021;tweet;;https://twitter.com/i/web/status/1494910319353004033;0;Indonesian;2022-02-19T12:42:48+07:00;2022-02-19T05:42:48+00:00;[];search;;1494910319353004033;[];[];[];;Thu Aug 13 11:35:19 +0000 2020;;False;🍀Cristianing14🍀💥;4748;;#RMP #LiT #C1NK #NatGang #PickNavaLegit #PickNavaNation #iamcryptonning #funsizedw1n #HostGabut #GantengArmy;;;1653;http://pbs.twimg.com/profile_images/1494384383171895296/k5frjE1H_normal.jpg;1293873718049902592;33818;68918;False;6;1293873718049902592;Cristianing14;;;;;;;;;;;;;;;;;;;;;;
False;[];['no'];"makin cantik malioboro ♡♡
#jogja https://t.co/aF4zC4jDZJ";['jogja'];0;neutral;;Twitter for Android;;2022-02-19T18:45:26.941083;tweet;http://pbs.twimg.com/media/FL-e1JEVcAITMou.jpg;https://twitter.com/i/web/status/1495088240759431170;0;Indonesian;2022-02-20T00:29:48+07:00;2022-02-19T17:29:48+00:00;[];search;;1495088240759431170;[];[];[];;Sat Dec 26 06:52:56 +0000 2020;;False;ᴸDieen;459;https://t.co/bpYqYn6dWw;"#EXO #NCT #WAYV #SKZ
🐶🐰🐰🌹🐱 🐺";;;458;http://pbs.twimg.com/profile_images/1464629061469151233/73svYFcJ_normal.jpg;1342725017381957632;2578;11436;False;0;1342725017381957632;_21_exsten_;;;;;;;;;;;;;;;;;;;;;;
False;[];['no'];Buat gowes jkt-jogja biar pas nuansa merah ! #ynwa;['ynwa'];13;neutral;tirta_cipeng;Twitter for iPhone;116632682;2022-02-20T01:56:58.983881;tweet;;https://twitter.com/i/web/status/1494298193680494600;0;Indonesian;2022-02-17T20:10:26+07:00;2022-02-17T13:10:26+00:00;[];search;1494298106535419906;1494298193680494600;[];[];[];;Tue Feb 23 04:02:12 +0000 2010;;True;TIRTA;1058;https://t.co/3RvVi8YqYg;dokter | shoesandcare | cmmn | solevacation | plus6.dua | tukutu_store | (dilarang mengutip untuk berita tanpa izin saya);Yogyakarta, Indonesia;;448697;http://pbs.twimg.com/profile_images/1461724844345626626/_nVBispv_normal.jpg;116632682;52010;13161;True;151;116632682;tirta_cipeng;;;;;;;;;;;;;;;;;;;;;;
False;['1402973793241362439', '43088704'];['lainnya'];"RT @Juragantajirrr: Gudeg Jogja di Jakarta 🍛🍛🍛
.
Moment menteri BUMN @erickthohir saat menikmati kuliner gudeg di kawasan stasiun Gondangdi…";[];0;positive;;Twitter for Android;;2022-02-19T11:14:06.335891;RT;;https://twitter.com/i/web/status/1493482229179170818;32;Indonesian;2022-02-15T14:08:05+07:00;2022-02-15T07:08:05+00:00;['Juragantajirrr', 'erickthohir'];search;;1493482229179170818;[];[];[];;Sat May 29 04:24:50 +0000 2021;;False;SaLsaBiLa;2144;;‏‏‏‏‏‏‏‏سلسبيلا أيو حنيفة;Kota Palembang, Sumatera Selat;;1678;http://pbs.twimg.com/profile_images/1398602475553263618/5kFP4ZaQ_normal.jpg;1398495487477501954;36440;40824;True;4;1398495487477501954;Riska_ibusaLsa;1402973793241362439;Juragantajirrr;32.0;1493442404350758913;http://pbs.twimg.com/profile_images/1402984951415402503/hHFvKwQr_normal.jpg;"Gudeg Jogja di Jakarta 🍛🍛🍛
.
Moment menteri BUMN @erickthohir saat menikmati kuliner gudeg di kawasan stasiun Gondangdia, Jakarta Pusat. 
#DenganETMerdekaBerdaulat https://t.co/CKZ7PJzByg";Juragantajirrr;;;;;;;;;;;;;;;
False;[];['no'];Alfatihah kagem sedoyo korban 🤲. Jalur mudik rumah kedua di Jogja . 🥺 https://t.co/QEbYVNC9wY;[];0;negative;;Twitter for Android;;2022-02-19T19:01:07.334619;tweet;;https://twitter.com/i/web/status/1495029979260022791;0;Indonesian;2022-02-19T20:38:18+07:00;2022-02-19T13:38:18+00:00;[];search;;1495029979260022791;[];[];[];;Wed Apr 04 05:19:41 +0000 2012;;False;imam kholis;179;;SERGEANT;;;157;http://pbs.twimg.com/profile_images/1193337550095577088/zr-7RA58_normal.jpg;544861681;1327;491;True;0;544861681;imam_kholis;;;;;;;;Polygon;[[[108.5949, -3.067652], [114.2008722, -3.067652], [114.2008722, 2.0810503], [108.5949, 2.0810503]]];West Borneo;West Borneo, Indonesia;https://api.twitter.com/1.1/geo/id/6e0f0a00ef60a2bf.json;Indonesia;ID;12;6e0f0a00ef60a2bf;admin;Sumatera Utara;;;;
False;['1402973793241362439', '43088704'];['lainnya'];"RT @Juragantajirrr: Gudeg Jogja di Jakarta 🍛🍛🍛
.
Moment menteri BUMN @erickthohir saat menikmati kuliner gudeg di kawasan stasiun Gondangdi…";[];0;positive;;Twitter for Android;;2022-02-19T11:29:05.248243;RT;;https://twitter.com/i/web/status/1493467698403045377;32;Indonesian;2022-02-15T13:10:21+07:00;2022-02-15T06:10:21+00:00;['Juragantajirrr', 'erickthohir'];search;;1493467698403045377;[];[];[];;Tue Mar 16 14:37:41 +0000 2021;;False;Nabil Ardian;1924;https://t.co/kH7D7Q233u;"Cintai orang lain seperti engkau mencintai dirimu sendiri.
Hargai Perbedaan Demi Persatuan.
#Warkop NKRI

#JuvedonaSejati
#Respect tim lain.";Medan Baru, Indonesia;;2467;http://pbs.twimg.com/profile_images/1465921565531394054/dGolqC11_normal.jpg;1371832736239996934;87161;63313;False;0;1371832736239996934;NabilaAr__;1402973793241362439;Juragantajirrr;32.0;1493442404350758913;http://pbs.twimg.com/profile_images/1402984951415402503/hHFvKwQr_normal.jpg;"Gudeg Jogja di Jakarta 🍛🍛🍛
.
Moment menteri BUMN @erickthohir saat menikmati kuliner gudeg di kawasan stasiun Gondangdia, Jakarta Pusat. 
#DenganETMerdekaBerdaulat https://t.co/CKZ7PJzByg";Juragantajirrr;;;;;;;;;;;;;;;
False;['1402973793241362439', '43088704'];['lainnya'];"RT @Juragantajirrr: Gudeg Jogja di Jakarta 🍛🍛🍛
.
Moment menteri BUMN @erickthohir saat menikmati kuliner gudeg di kawasan stasiun Gondangdi…";[];0;positive;;Twitter for Android;;2022-02-19T11:28:39.226663;RT;;https://twitter.com/i/web/status/1493468629064568832;32;Indonesian;2022-02-15T13:14:03+07:00;2022-02-15T06:14:03+00:00;['Juragantajirrr', 'erickthohir'];search;;1493468629064568832;[];[];[];;Sun Jan 17 12:19:30 +0000 2021;;False;-𝕽𝖎𝖓𝖉𝖚🍅🅸🅽🅳🅾🅽🅴🆂🅸🅰;22891;;"🇮🇩Indonesian
Kawal padeh @Jokowi sd 2024
Mr White
Pak ET
Bude risma
Koh ahok 
KeluargaHappy 
#GerakanMERAHPUTIH
#SundaMilitan
Brother to @govindajaya4
DM🔃fb";Indonesia;;26728;http://pbs.twimg.com/profile_images/1492288755092574208/ntL4NWj4_normal.jpg;1350779748591431682;78154;137824;True;5;1350779748591431682;D_N4bil5;1402973793241362439;Juragantajirrr;32.0;1493442404350758913;http://pbs.twimg.com/profile_images/1402984951415402503/hHFvKwQr_normal.jpg;"Gudeg Jogja di Jakarta 🍛🍛🍛
.
Moment menteri BUMN @erickthohir saat menikmati kuliner gudeg di kawasan stasiun Gondangdia, Jakarta Pusat. 
#DenganETMerdekaBerdaulat https://t.co/CKZ7PJzByg";Juragantajirrr;;;;;;;;;;;;;;;
False;[];['lainnya'];"Bukan Salon/Bukan Panti Pijat 
Area Jogja Kota
👉https://t.co/vzDGXaLvac
#jogja #wisatajogja #wates #kulonprogo #bantul #wonosari #gunungkidul #sleman #magelang #klaten #Yogyakarta #pijatjogja #massagejogja #jogjapijat #jogjamassage #massagejogja https://t.co/9KLs86R8Lt";['jogja', 'wisatajogja', 'wates', 'kulonprogo', 'bantul', 'wonosari', 'gunungkidul', 'sleman', 'magelang', 'klaten', 'Yogyakarta', 'pijatjogja', 'massagejogja', 'jogjapijat', 'jogjamassage', 'massagejogja'];0;neutral;;Twitter for Android;;2022-02-18T21:15:29.779038;tweet;http://pbs.twimg.com/media/FLjMLTWakAA_aG7.jpg;https://twitter.com/i/web/status/1493167776936370176;0;Indonesian;2022-02-14T17:18:34+07:00;2022-02-14T10:18:34+00:00;[];search;;1493167776936370176;[];[];[];;Sat Jun 01 10:40:35 +0000 2019;;False;Ika Pijat Urut & Reflexy Jogja;15;;"Ditangani Oleh Wanita Muda Berpengalaman
👉https://t.co/ifGpsM4e37
Ruangan BerAC dan Bisa Mandi Air Hangat👍👍 
Buka 24jam";Yogyakarta, Indonesia;;2512;http://pbs.twimg.com/profile_images/1172668504820113413/BzFxtSXz_normal.jpg;1134771718621241344;4897;20;False;1;1134771718621241344;Ika_Reflexy;;;;;;;;;;;;;;;;;;;;;;
False;[];['lainnya'];btw kereta bandara jogja tuh udah jadi belum sih? kalo belum berarti lebih easy-to-access SOC dong drpd YIA 🤷‍♂️.. apalagi jogja–oslo udah ada krl kan https://t.co/bLF2DkA7xf;[];0;neutral;;Twitter for Android;;2022-02-19T10:41:47.072563;tweet;;https://twitter.com/i/web/status/1494663841392705540;0;Indonesian;2022-02-18T20:23:23+07:00;2022-02-18T13:23:23+00:00;[];search;;1494663841392705540;[];[];[];;Fri Jan 13 06:11:57 +0000 2012;;False;liss;437;https://t.co/eVO3KqbY4U;trust me im vegan 🌱 (except bacon).;Cruel World;;432;http://pbs.twimg.com/profile_images/1471335790634438658/G5K0z0kK_normal.jpg;462662323;1230;15159;True;0;462662323;brooklynbeby;;;;;;;;;;;;;;;;;;;;;;
False;[];['lainnya'];Alhamdulillah wisata batu piak Desa Rante Belu Kec.Larompong Kab.Luwu sudah di terdaftar di aplikasi Desa wisata Nusantara https://t.co/EIjGe7C9n5;[];0;positive;;Twitter for Android;;2022-02-19T07:23:34.947055;tweet;http://pbs.twimg.com/media/FLmPVxEacAEutB3.jpg;https://twitter.com/i/web/status/1493382363052912643;0;Indonesian;2022-02-15T07:31:15+07:00;2022-02-15T00:31:15+00:00;[];search;;1493382363052912643;[];[];[];;Tue Dec 12 06:12:27 +0000 2017;;False;Rusmaidah Romai;220;;6 pebruari 1974;;;260;http://pbs.twimg.com/profile_images/940466061434003457/_FtnXn3K_normal.jpg;940464343430307840;186;6;True;0;940464343430307840;RusmaidahRomai;;;;;;;;;;;;;;;;;;;;;;
False;[];['lainnya'];BUTUH Alat Tulis/Buku Tulis/Kertas/HVS GROSIR/eceran ? Murah n Lengkap ? Toko PEMBANTU . Jalan Bhayangkara 12 Yogya, 0274588854/088802780200 utara RSPKU Jogja #jogja #alattulis #bukutulis #kertas #sekolah #buku #SD #SMP #SMA #SMK #UGM #UII #UMY #UAD #UPN #UIN #sleman #bantul #2;['jogja', 'alattulis', 'bukutulis', 'kertas', 'sekolah', 'buku', 'SD', 'SMP', 'SMA', 'SMK', 'UGM', 'UII', 'UMY', 'UAD', 'UPN', 'UIN', 'sleman', 'bantul'];0;positive;;Hootsuite Inc.;;2022-02-19T16:49:37.368517;tweet;;https://twitter.com/i/web/status/1493443472908603392;0;Indonesian;2022-02-15T11:34:05+07:00;2022-02-15T04:34:05+00:00;[];search;;1493443472908603392;[];[];[];;Sun Dec 23 00:45:04 +0000 2012;;False;AlatTulisJogja;235;;"TOKO PEMBANTU.Jl Bhayangkara 12 Yogyakarta.Telp: 0274588854; 088802780200.Buka: Senin-Jumat(08.00-16.30 dan 19.00-20.30),Sabtu(08.00-16.30),Ahad(09.30-13.30)";Daerah Istimewa Yogyakarta;;159;http://pbs.twimg.com/profile_images/3063130441/821a0bf453106d9c1e7bda2aed559025_normal.png;1029550188;7909;811;True;1;1029550188;AlatTulisJogja;;;;;;;;;;;;;;;;;;;;;;
False;[];['lainnya'];"*💢DEWI MASSAGE THERAPY💢*

🏁 *Area : *JOGJA/SETURAN*
💢 Info Rate &amp; Rules 
☎ *WA* : *https://t.co/s4ght9odTc* 

#pijat #pijatjogja #massagejogja #pijatcapek #massage #recomendedmassage #pijatsehat #jogja #yogyakarta #recomended #pijatenak #jogjamassage #pijatvitalitasjogja https://t.co/kx9MlUl8W4";['pijat', 'pijatjogja', 'massagejogja', 'pijatcapek', 'massage', 'recomendedmassage', 'pijatsehat', 'jogja', 'yogyakarta', 'recomended', 'pijatenak', 'jogjamassage', 'pijatvitalitasjogja'];0;positive;;Apphi;;2022-02-18T21:08:40.699782;tweet;http://pbs.twimg.com/media/FLkAQ0kVgAUZQc6.jpg;https://twitter.com/i/web/status/1493225041575563266;0;Indonesian;2022-02-14T21:06:07+07:00;2022-02-14T14:06:07+00:00;[];search;;1493225041575563266;[];[];[];;Thu Aug 26 13:37:59 +0000 2021;;False;Dewi Massage Therapy;81;https://t.co/PMSQBRx85Y;Spesialis pijat tradisional . pijat boyok . pijat tengeng . pijat vitalitas Jogja https://t.co/PMSQBRx85Y;Yogyakarta;;27;http://pbs.twimg.com/profile_images/1472852828502720512/kmOM9w0M_normal.jpg;1430886113447612422;2268;4;False;0;1430886113447612422;DewiMassage_;;;;;;;;;;;;;;;;;;;;;;
False;[];['lainnya'];"*💢DEWI MASSAGE THERAPY💢*

🏁 *Area : *JOGJA/SETURAN*
💢 Info Rate &amp; Rules 
☎ *WA* : *https://t.co/s4ght9odTc* 

#pijat #pijatjogja #massagejogja #pijatcapek #massage #recomendedmassage #pijatsehat #jogja #yogyakarta #recomended #pijatenak #jogjamassage #pijatvitalitasjogja https://t.co/uAq0E8OfnB";['pijat', 'pijatjogja', 'massagejogja', 'pijatcapek', 'massage', 'recomendedmassage', 'pijatsehat', 'jogja', 'yogyakarta', 'recomended', 'pijatenak', 'jogjamassage', 'pijatvitalitasjogja'];0;positive;;Apphi;;2022-02-18T21:15:39.892463;tweet;http://pbs.twimg.com/media/FLjJVUvVkAEPUPO.jpg;https://twitter.com/i/web/status/1493164645812629506;0;Indonesian;2022-02-14T17:06:07+07:00;2022-02-14T10:06:07+00:00;[];search;;1493164645812629506;[];[];[];;Thu Aug 26 13:37:59 +0000 2021;;False;Dewi Massage Therapy;81;https://t.co/PMSQBRx85Y;Spesialis pijat tradisional . pijat boyok . pijat tengeng . pijat vitalitas Jogja https://t.co/PMSQBRx85Y;Yogyakarta;;27;http://pbs.twimg.com/profile_images/1472852828502720512/kmOM9w0M_normal.jpg;1430886113447612422;2268;4;False;0;1430886113447612422;DewiMassage_;;;;;;;;;;;;;;;;;;;;;;
True;[];['lainnya'];Dana Keistimewaan DIY Dialokasikan untuk Beasiswa Pendidikan https://t.co/rhPsQdxDbw #beritajogja #jogja #jogjaistimewa https://t.co/3pFa0peQtP;['beritajogja', 'jogja', 'jogjaistimewa'];0;neutral;;dlvr.it;;2022-02-18T22:40:13.297268;tweet;;https://twitter.com/i/web/status/1494803946094792705;0;Indonesian;2022-02-19T05:40:07+07:00;2022-02-18T22:40:07+00:00;[];account;;1494803946094792705;[];[];[];;Sun Feb 28 13:29:27 +0000 2010;;True;Harian Jogja;13;http://www.harianjogja.com;Akun Resmi Harian Jogja | Berbudaya. Menginspirasi. Terpercaya | Sejak 20 Mei 2008 | Jalan AM Sangaji 41, Jogja, 55223 | 0274-564440 | redaksi@harianjogja.com;Yogyakarta, Indonesia;;180603;http://pbs.twimg.com/profile_images/1427303328707321865/hoiphJoT_normal.jpg;118371948;435604;271;True;218;118371948;Harian_Jogja;;;;;;;;;;;;;;;;;;;;;;
False;['118371948'];['gagasan'];RT @Harian_Jogja: Sehari, Kasus Covid-19 di DIY Tambah 1.964 https://t.co/1aMeeD49eP #beritajogja #jogja #jogjaistimewa https://t.co/qiXLCg…;['beritajogja', 'jogja', 'jogjaistimewa'];0;positive;;Twitter for Android;;2022-02-19T12:03:55.731015;RT;;https://twitter.com/i/web/status/1495006207903698948;0;Indonesian;2022-02-19T19:03:50+07:00;2022-02-19T12:03:50+00:00;['Harian_Jogja'];account;;1495006207903698948;[];[];[];;Wed Oct 24 06:11:57 +0000 2018;;False;Toko Kardus Jaya;176;https://linktr.ee/tokojayajogja;Jual aneka macam kardus bekas ukuran besar;Yogyakarta, Indonesia;;7;http://pbs.twimg.com/profile_images/1114080094941618176/0bPtvWtD_normal.jpg;1054978783080525824;1017;334;False;0;1054978783080525824;KardusJogja;118371948;Harian Jogja;2.0;1494995064266756097;http://pbs.twimg.com/profile_images/1427303328707321865/hoiphJoT_normal.jpg;Sehari, Kasus Covid-19 di DIY Tambah 1.964 https://t.co/1aMeeD49eP #beritajogja #jogja #jogjaistimewa https://t.co/qiXLCgtxkH;Harian_Jogja;;;;;;;;;;;;;;;
False;[];['lainnya'];Ini 2 Situs Cagar Budaya Klaten yang Dilewati Tol Solo-Jogja https://t.co/XYf6mPNqdp;[];0;positive;;dlvr.it;;2022-02-19T08:48:53.554089;tweet;;https://twitter.com/i/web/status/1494151131563315200;0;Indonesian;2022-02-17T10:26:04+07:00;2022-02-17T03:26:04+00:00;[];search;;1494151131563315200;[];[];[];;Sun Jun 13 10:23:38 +0000 2010;;False;Solopos;39;https://t.co/2nNMLFc5bU;"Powered by Solopos Group
Contact: 0271724811
https://t.co/ZVjBCUDkPN
https://t.co/MBFyTowpKa
https://t.co/vYVESnhxFk
https://t.co/w1U8nAp2VL";Solo, Central Java, Indonesia;;65247;http://pbs.twimg.com/profile_images/1413760820329160706/CKkyNwd5_normal.jpg;155169715;445782;3;True;111;155169715;soloposdotcom;;;;;;;;;;;;;;;;;;;;;;
False;['62327666'];['no'];"RT @YogyakartaCity: Suasana tengah malam di Jl Malioboro Jogja 🙂
Videonya &gt; https://t.co/G8Cc5NiND9 https://t.co/UrvIc5E53Q";[];0;positive;;Twitter for Android;;2022-02-19T18:45:56.849320;RT;http://pbs.twimg.com/media/FLabQf4VIAECim0.jpg;https://twitter.com/i/web/status/1495060335190953986;13;Indonesian;2022-02-19T22:38:55+07:00;2022-02-19T15:38:55+00:00;['YogyakartaCity'];search;;1495060335190953986;[];[];[];;Sat Mar 24 10:32:25 +0000 2012;;False;Suindra Wiranata;1087;;Bersatu dan Bangkit Menuju Indonesia Maju;Denpasar, Bali;;232;http://pbs.twimg.com/profile_images/1222185746284433408/7TlQMxgs_normal.jpg;535307322;26153;24258;True;3;535307322;suindraw;62327666;JOGJA / YOGYAKARTA;13.0;1492551310998065155;http://pbs.twimg.com/profile_images/1221721013420879872/ADNao9Ot_normal.jpg;"Suasana tengah malam di Jl Malioboro Jogja 🙂
Videonya &gt; https://t.co/G8Cc5NiND9 https://t.co/UrvIc5E53Q";YogyakartaCity;;;;;;;;;;;;;;;
False;[];['no'];"PNIB YOGYAKARTA Deklarasi  &amp; Bagi Bunga Di Tugu Jogja.
Dukung IKN Nusantara, Serukan Jogja Anti Intoleransi, SARA Radikalisme Khilafah Terorisme.
#TolakDaiProvokator
#BubarkanPA212
#BubarkanPKS
#IndonesiaDamaiTanpaKadrun

https://t.co/PRu2UiNq0G https://t.co/eQfEpstBak";['TolakDaiProvokator', 'BubarkanPA212', 'BubarkanPKS', 'IndonesiaDamaiTanpaKadrun'];12;negative;;Twitter for Android;;2022-02-18T21:08:24.000991;tweet;http://pbs.twimg.com/media/FLkET_baAAQ698B.jpg;https://twitter.com/i/web/status/1493229495796789251;3;Indonesian;2022-02-14T21:23:49+07:00;2022-02-14T14:23:49+00:00;[];search;;1493229495796789251;[];[];[];;Mon Jan 17 12:57:26 +0000 2022;;False;Gisca 🇮🇩;4473;;"Indonesian people, NKRI🇮🇩 Married💑Christians⛪Want to be humble person🙏 porn block - Kadrun⛔
DM di terima hanya untuk hal-hal yg bersifat darurat🙏";;;3234;http://pbs.twimg.com/profile_images/1493137125348642817/jm-zVOkb_normal.jpg;1483060833072869376;78;80;False;1;1483060833072869376;Gisca_88;;;;;;;;;;;;;;;;;;;;;;
False;[];['lainnya'];waktu itu ngebayangin kalo kuliah ntar di jogja bakal sering main, jalan2, cari makan sama dia tapi ternyata kuliah online. sekarang dah mulai ada offline eh dianya dah magang dan ga di jogja lagi. ok im ok🙂;[];1;positive;;Twitter for Android;;2022-02-19T17:53:19.085211;tweet;;https://twitter.com/i/web/status/1494639691781775361;0;Indonesian;2022-02-18T18:47:26+07:00;2022-02-18T11:47:26+00:00;[];search;;1494639691781775361;[];[];[];;Fri Mar 08 13:10:16 +0000 2019;;False;cuppycake🐝;320;https://t.co/TmWQa0a4bi;(ISFJ) -- mahasiswa kunang kunang alias kuliah nangis kuliah nangis;;;252;http://pbs.twimg.com/profile_images/1453235851513696258/ZlkLqd2R_normal.jpg;1104006419936731138;7068;6761;False;0;1104006419936731138;machaachips;;;;;;;;;;;;;;;;;;;;;;
False;[];['no'];Geber Vaksinasi Massal, Binda Jogja Beri Dosis Pertama hingga Booster https://t.co/wk5OPu3wLo;[];2;neutral;;Jawapos.com auto tweet;;2022-02-18T09:21:05.440544;tweet;;https://twitter.com/i/web/status/1494540933274435584;0;Indonesian;2022-02-18T12:15:00+07:00;2022-02-18T05:15:00+00:00;[];search;;1494540933274435584;[];[];[];;Sun Mar 16 10:01:03 +0000 2014;;True;Jawa Pos;266;https://t.co/zQIlbGPP2B;Official Twitter Account Jawa Pos The Biggest Newspaper in Indonesia I Baca terus koran Jawa Pos, Klik https://t.co/zQIlbGPP2B;Gedung Graha Pena Lt.10, Jl. R;;414323;http://pbs.twimg.com/profile_images/1418495014095577095/a15Zncbb_normal.jpg;2392460208;853561;272;True;417;2392460208;jawapos;;;;;;;;;;;;;;;;;;;;;;
